NoesyOffset
150, -690, -89556.8617, -314.063298
151, -742, -91509.9867, -320.912632
152, -842, -93463.1117, -327.761966
153, -930, -95416.2367, -334.611301
154, -986, -97369.3617, -341.460635
155, -1025, -99322.4867, -348.309969
156, -1031, -101275.6117, -355.159303
157, -963, -103228.7367, -362.008638
158, -855, -105181.8617, -368.857972
159, -830, -107134.9867, -375.707306
160, -952, -109088.1117, -382.556640
161, -1112, -111041.2367, -389.405975
162, -1134, -112994.3617, -396.255309
163, -990, -114947.4867, -403.104643
164, -826, -116900.6117, -409.953977
165, -768, -118853.7367, -416.803312
166, -803, -120806.8617, -423.652646
167, -864, -122759.9867, -430.501980
168, -975, -124713.1117, -437.351314
169, -1187, -126666.2367, -444.200649
170, -1437, -128619.3617, -451.049983
171, -1582, -130572.4867, -457.899317
172, -1568, -132525.6117, -464.748651
173, -1482, -134478.7367, -471.597985
174, -1404, -136431.8617, -478.447320
175, -1287, -138384.9867, -485.296654
176, -1064, -140338.1117, -492.145988
177, -808, -142291.2367, -498.995322
178, -687, -144244.3617, -505.844657
179, -777, -146197.4867, -512.693991
180, -977, -148150.6117, -519.543325
181, -1132, -150103.7367, -526.392659
182, -1177, -152056.8617, -533.241994
183, -1147, -154009.9867, -540.091328
184, -1113, -155963.1117, -546.940662
185, -1133, -157916.2367, -553.789996
186, -1227, -159869.3617, -560.639331
187, -1345, -161822.4867, -567.488665
188, -1405, -163775.6117, -574.337999
189, -1388, -165728.7367, -581.187333
190, -1385, -167681.8617, -588.036668
191, -1480, -169634.9867, -594.886002
192, -1631, -171588.1117, -601.735336
193, -1707, -173541.2367, -608.584670
194, -1653, -175494.3617, -615.434004
195, -1550, -177447.4867, -622.283339
196, -1494, -179400.6117, -629.132673
197, -1486, -181353.7367, -635.982007
198, -1469, -183306.8617, -642.831341
199, -1427, -185259.9867, -649.680676
200, -1372, -187213.1117, -656.530010
201, -1291, -189166.2367, -663.379344
202, -1180, -191119.3617, -670.228678
203, -1117, -193072.4867, -677.078013
204, -1197, -195025.6117, -683.927347
205, -1379, -196978.7367, -690.776681
206, -1481, -198931.8617, -697.626015
207, -1387, -200884.9867, -704.475350
208, -1195, -202838.1117, -711.324684
209, -1107, -204791.2367, -718.174018
210, -1201, -206744.3617, -725.023352
211, -1387, -208697.4867, -731.872686
212, -1564, -210650.6117, -738.722021
213, -1720, -212603.7367, -745.571355
214, -1867, -214556.8617, -752.420689
215, -1982, -216509.9867, -759.270023
216, -2040, -218463.1117, -766.119358
217, -2063, -220416.2367, -772.968692
218, -2060, -222369.3617, -779.818026
219, -1979, -224322.4867, -786.667360
220, -1788, -226275.6117, -793.516695
221, -1566, -228228.7367, -800.366029
222, -1436, -230181.8617, -807.215363
223, -1401, -232134.9867, -814.064697
224, -1350, -234088.1117, -820.914032
225, -1234, -236041.2367, -827.763366
226, -1162, -237994.3617, -834.612700
227, -1246, -239947.4867, -841.462034
228, -1440, -241900.6117, -848.311369
229, -1610, -243853.7367, -855.160703
230, -1717, -245806.8617, -862.010037
231, -1814, -247759.9867, -868.859371
232, -1887, -249713.1117, -875.708705
233, -1821, -251666.2367, -882.558040
234, -1587, -253619.3617, -889.407374
235, -1341, -255572.4867, -896.256708
236, -1251, -257525.6117, -903.106042
237, -1285, -259478.7367, -909.955377
238, -1286, -261431.8617, -916.804711
239, -1226, -263384.9867, -923.654045
240, -1236, -265338.1117, -930.503379
241, -1379, -267291.2367, -937.352714
242, -1513, -269244.3617, -944.202048
243, -1477, -271197.4867, -951.051382
244, -1324, -273150.6117, -957.900716
245, -1254, -275103.7367, -964.750051
246, -1355, -277056.8617, -971.599385
247, -1514, -279009.9867, -978.448719
248, -1589, -280963.1117, -985.298053
249, -1561, -282916.2367, -992.147387
250, -1474, -284869.3617, -998.996722
251, -1332, -286822.4867, -1005.846056
252, -1144, -288775.6117, -1012.695390
253, -1018, -290728.7367, -1019.544724
254, -1086, -292681.8617, -1026.394059
255, -1334, -294634.9867, -1033.243393
256, -1584, -296588.1117, -1040.092727
257, -1688, -298541.2367, -1046.942061
258, -1662, -300494.3617, -1053.791396
259, -1608, -302447.4867, -1060.640730
260, -1571, -304400.6117, -1067.490064
261, -1528, -306353.7367, -1074.339398
262, -1472, -308306.8617, -1081.188733
263, -1417, -310259.9867, -1088.038067
264, -1336, -312213.1117, -1094.887401
265, -1189, -314166.2367, -1101.736735
266, -1024, -316119.3617, -1108.586070
267, -989, -318072.4867, -1115.435404
268, -1170, -320025.6117, -1122.284738
269, -1469, -321978.7367, -1129.134072
270, -1709, -323931.8617, -1135.983406
271, -1824, -325884.9867, -1142.832741
272, -1888, -327838.1117, -1149.682075
273, -1951, -329791.2367, -1156.531409
274, -1945, -331744.3617, -1163.380743
275, -1789, -333697.4867, -1170.230078
276, -1553, -335650.6117, -1177.079412
277, -1420, -337603.7367, -1183.928746
278, -1492, -339556.8617, -1190.778080
279, -1678, -341509.9867, -1197.627415
280, -1811, -343463.1117, -1204.476749
281, -1833, -345416.2367, -1211.326083
282, -1832, -347369.3617, -1218.175417
283, -1907, -349322.4867, -1225.024752
284, -2028, -351275.6117, -1231.874086
285, -2074, -353228.7367, -1238.723420
286, -1973, -355181.8617, -1245.572754
287, -1768, -357134.9867, -1252.422088
288, -1561, -359088.1117, -1259.271423
289, -1406, -361041.2367, -1266.120757
290, -1310, -362994.3617, -1272.970091
291, -1290, -364947.4867, -1279.819425
292, -1371, -366900.6117, -1286.668760
293, -1513, -368853.7367, -1293.518094
294, -1593, -370806.8617, -1300.367428
295, -1526, -372759.9867, -1307.216762
296, -1382, -374713.1117, -1314.066097
297, -1320, -376666.2367, -1320.915431
298, -1383, -378619.3617, -1327.764765
299, -1446, -380572.4867, -1334.614099
300, -1396, -382525.6117, -1341.463434
301, -1314, -384478.7367, -1348.312768
302, -1375, -386431.8617, -1355.162102
303, -1578, -388384.9867, -1362.011436
304, -1694, -390338.1117, -1368.860771
305, -1529, -392291.2367, -1375.710105
306, -1195, -394244.3617, -1382.559439
307, -996, -396197.4867, -1389.408773
308, -1084, -398150.6117, -1396.258107
309, -1287, -400103.7367, -1403.107442
310, -1327, -402056.8617, -1409.956776
311, -1134, -404009.9867, -1416.806110
312, -896, -405963.1117, -1423.655444
313, -822, -407916.2367, -1430.504779
314, -938, -409869.3617, -1437.354113
315, -1119, -411822.4867, -1444.203447
316, -1256, -413775.6117, -1451.052781
317, -1350, -415728.7367, -1457.902116
318, -1468, -417681.8617, -1464.751450
319, -1645, -419634.9867, -1471.600784
320, -1846, -421588.1117, -1478.450118
321, -2000, -423541.2367, -1485.299453
322, -2061, -425494.3617, -1492.148787
323, -2042, -427447.4867, -1498.998121
324, -1992, -429400.6117, -1505.847455
325, -1946, -431353.7367, -1512.696789
326, -1882, -433306.8617, -1519.546124
327, -1759, -435259.9867, -1526.395458
328, -1575, -437213.1117, -1533.244792
329, -1388, -439166.2367, -1540.094126
330, -1258, -441119.3617, -1546.943461
331, -1198, -443072.4867, -1553.792795
332, -1183, -445025.6117, -1560.642129
333, -1189, -446978.7367, -1567.491463
334, -1207, -448931.8617, -1574.340798
335, -1224, -450884.9867, -1581.190132
336, -1224, -452838.1117, -1588.039466
337, -1236, -454791.2367, -1594.888800
338, -1334, -456744.3617, -1601.738135
339, -1546, -458697.4867, -1608.587469
340, -1766, -460650.6117, -1615.436803
341, -1816, -462603.7367, -1622.286137
342, -1631, -464556.8617, -1629.135472
343, -1364, -466509.9867, -1635.984806
344, -1256, -468463.1117, -1642.834140
345, -1399, -470416.2367, -1649.683474
346, -1662, -472369.3617, -1656.532808
347, -1844, -474322.4867, -1663.382143
348, -1865, -476275.6117, -1670.231477
349, -1779, -478228.7367, -1677.080811
350, -1647, -480181.8617, -1683.930145
351, -1468, -482134.9867, -1690.779480
352, -1228, -484088.1117, -1697.628814
353, -963, -486041.2367, -1704.478148
354, -738, -487994.3617, -1711.327482
355, -605, -489947.4867, -1718.176817
356, -600, -491900.6117, -1725.026151
357, -739, -493853.7367, -1731.875485
358, -967, -495806.8617, -1738.724819
359, -1149, -497759.9867, -1745.574154
360, -1166, -499713.1117, -1752.423488
361, -1047, -501666.2367, -1759.272822
362, -942, -503619.3617, -1766.122156
363, -966, -505572.4867, -1772.971491
364, -1100, -507525.6117, -1779.820825
365, -1262, -509478.7367, -1786.670159
366, -1411, -511431.8617, -1793.519493
367, -1523, -513384.9867, -1800.368827
368, -1528, -515338.1117, -1807.218162
369, -1373, -517291.2367, -1814.067496
370, -1140, -519244.3617, -1820.916830
371, -1009, -521197.4867, -1827.766164
372, -1051, -523150.6117, -1834.615499
373, -1134, -525103.7367, -1841.464833
374, -1106, -527056.8617, -1848.314167
375, -1009, -529009.9867, -1855.163501
376, -1021, -530963.1117, -1862.012836
377, -1203, -532916.2367, -1868.862170
378, -1400, -534869.3617, -1875.711504
379, -1438, -536822.4867, -1882.560838
380, -1340, -538775.6117, -1889.410173
381, -1279, -540728.7367, -1896.259507
382, -1361, -542681.8617, -1903.108841
383, -1518, -544634.9867, -1909.958175
384, -1599, -546588.1117, -1916.807509
385, -1516, -548541.2367, -1923.656844
386, -1290, -550494.3617, -1930.506178
387, -1025, -552447.4867, -1937.355512
388, -849, -554400.6117, -1944.204846
389, -832, -556353.7367, -1951.054181
390, -944, -558306.8617, -1957.903515
391, -1093, -560259.9867, -1964.752849
392, -1236, -562213.1117, -1971.602183
393, -1398, -564166.2367, -1978.451518
394, -1578, -566119.3617, -1985.300852
395, -1679, -568072.4867, -1992.150186
396, -1603, -570025.6117, -1998.999520
397, -1396, -571978.7367, -2005.848855
398, -1233, -573931.8617, -2012.698189
399, -1239, -575884.9867, -2019.547523
400, -1374, -577838.1117, -2026.396857
401, -1486, -579791.2367, -2033.246192
402, -1442, -581744.3617, -2040.095526
403, -1188, -583697.4867, -2046.944860
404, -775, -585650.6117, -2053.794194
405, -371, -587603.7367, -2060.643528
406, -198, -589556.8617, -2067.492863
407, -345, -591509.9867, -2074.342197
408, -666, -593463.1117, -2081.191531
409, -918, -595416.2367, -2088.040865
410, -1005, -597369.3617, -2094.890200
411, -1014, -599322.4867, -2101.739534
412, -1020, -601275.6117, -2108.588868
413, -977, -603228.7367, -2115.438202
414, -865, -605181.8617, -2122.287537
415, -837, -607134.9867, -2129.136871
416, -1062, -609088.1117, -2135.986205
417, -1437, -611041.2367, -2142.835539
418, -1624, -612994.3617, -2149.684874
419, -1424, -614947.4867, -2156.534208
420, -1019, -616900.6117, -2163.383542
421, -743, -618853.7367, -2170.232876
422, -681, -620806.8617, -2177.082210
423, -633, -622759.9867, -2183.931545
424, -447, -624713.1117, -2190.780879
425, -238, -626666.2367, -2197.630213
426, -222, -628619.3617, -2204.479547
427, -438, -630572.4867, -2211.328882
428, -722, -632525.6117, -2218.178216
429, -910, -634478.7367, -2225.027550
430, -969, -636431.8617, -2231.876884
431, -926, -638384.9867, -2238.726219
432, -800, -640338.1117, -2245.575553
433, -641, -642291.2367, -2252.424887
